SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,HITS,HEIGHT,DATE,SURVEY,DC COMMS
Campaspe,Campaspe,English,1,9,Paspalum distichum,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,9,Hemarthria uncinata var. uncinata,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Bare,27,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Litter,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Log,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Rock,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Phragmites australis,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Cynodon dactylon var. dactylon,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Paspalum dilatatum,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,1,10,Hemarthria uncinata var. uncinata,13,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,-1,Litter,19,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,-1,Bare ,21,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,-1,Cyperus eragrostis,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,0,Bare,16,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,0,Litter,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,0,Log,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,0,Paspalum distichum,19,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,1,Bare,29,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,1,Litter,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,1,Rock,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,1,Paspalum distichum,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,2,Bare,29,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,2,Litter,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,3,Bare,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,3,Litter,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,3,Paspalum distichum,9,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,3,Cynodon dactylon var. dactylon,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,3,Phragmites australis,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,4,Bare,35,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,4,Litter,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,4,Cynodon dactylon var. dactylon,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,4,Phragmites australis,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,5,Bare,14,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,5,Litter,25,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,5,Log,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,5,Cynodon dactylon var. dactylon,8,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,5,Phragmites australis,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,5,Paspalum distichum,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,6,Bare,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,6,Litter,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,6,Paspalum distichum,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,6,Cynodon dactylon var. dactylon,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,7,Bare,25,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,2,7,Litter,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,-1,Log,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,-1,Water,39,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Bare,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Litter,14,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Log,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Water,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Paspalum distichum,32,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Persicaria decipiens,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Bolboschoenus medianus,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,0,Alternanthera denticulata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,1,Bare,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,1,Litter,32,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,1,Log,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,1,Paspalum distichum,38,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,1,Plantago lanceolata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,1,Bolboschoenus medianus,9,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,1,Persicaria hydropiper,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,2,Bare,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,2,Litter,33,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,2,Paspalum dilatatum,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,2,Hemarthria uncinata var. uncinata,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,2,Paspalum distichum,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,2,Cynodon dactylon var. dactylon,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,2,Cyperus eragrostis,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,3,Bare ,8,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,3,Litter,32,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,3,Hemarthria uncinata var. uncinata,34,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,4,Bare,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,4,Litter,30,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,3,4,Hemarthria uncinata var. uncinata,31,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,-1,Bare ,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,-1,Litter,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,-1,Eucalyptus camaldulensis subsp. camaldulensis,15,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,4,0,Bare,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,0,Litter,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,0,Eucalyptus camaldulensis subsp. camaldulensis,15,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,4,1,Bare,37,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,1,Litter,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,2,Bare,34,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,2,Litter,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,3,Bare,37,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,3,Litter,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,4,Bare,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,4,Litter,25,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,4,Cynodon dactylon var. dactylon,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,5,Bare,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,5,Litter,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,5,Cynodon dactylon var. dactylon,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,5,Persicaria prostrata,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,6,Bare,14,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,6,Litter,26,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,6,Paspalum dilatatum,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,6,Cynodon dactylon var. dactylon,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,6,Paspalum distichum,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,6,Lolium spp.,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,7,Bare,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,7,Litter,29,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,7,Paspalum dilatatum,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,7,Bromus diandrus,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,8,Bare,12,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,8,Litter,28,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,8,Hemarthria uncinata var. uncinata,12,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,9,Bare,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,9,Litter,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,9,Sonchus spp.,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,9,Hemarthria uncinata var. uncinata,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,9,Rumex brownii,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,4,9,Cynodon dactylon var. dactylon,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,-1,Water,40,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,0,Litter,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,0,Log,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,0,Water,33,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,1,Bare,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,1,Litter,25,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,1,Paspalum distichum,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,1,Cynodon dactylon var. dactylon,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,1,Juncus amabilis,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,2,Bare,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,2,Litter,34,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,2,Paspalum distichum,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,2,Cynodon dactylon var. dactylon,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,3,Bare,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,3,Litter,34,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,3,Cynodon dactylon var. dactylon,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,3,Paspalum dilatatum,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,3,Juncus amabilis,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,4,Bare,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,4,Litter,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,4,Paspalum dilatatum,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,4,Cynodon dactylon var. dactylon,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,5,Bare,9,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,5,Litter,27,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,5,Log,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,5,Bromus spp.,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,6,Bare,12,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,6,Litter,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,6,Log,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,6,Hemarthria uncinata var. uncinata,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,6,Cynodon dactylon var. dactylon,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,7,Bare ,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,7,Litter,26,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,5,7,Log,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,-1,Bare,9,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,-1,Litter,27,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,-1,Water,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,0,Bare,27,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,0,Litter,13,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,0,Paspalum distichum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,0,Juncus amabilis,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,0,Hemarthria uncinata var. uncinata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,1,Bare,26,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,1,Litter,14,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,2,Bare ,35,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,2,Litter,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,3,Bare,37,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,3,Litter,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,4,Bare,27,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,4,Litter,13,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,5,Bare,26,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,5,Litter,14,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,5,Heliotropium europaeum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,7,Bare,26,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,7,Litter,14,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,7,Polygonum aviculare,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,7,Panicum spp.,1,0_1m,8/02/2023,16,weedy Panicum species
Campaspe,Campaspe,English,6,9,Bare,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,9,Litter,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,9,Paspalum dilatatum,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,9,Cynodon dactylon var. dactylon,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,9,Paspalum distichum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,11,Bare,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,11,Litter,30,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,11,Juncus amabilis,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,11,Paspalum dilatatum,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,6,11,Cyperus eragrostis,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,-1,Bare,19,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,-1,Litter,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,-1,Water,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,0,Bare,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,0,Litter,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,0,Water,16,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,1,Bare,24,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,1,Litter,16,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,1,Paspalum distichum,12,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,1,Eucalyptus camaldulensis subsp. camaldulensis,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,1,Paspalum dilatatum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,2,Bare,21,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,2,Litter,19,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,2,Eucalyptus camaldulensis subsp. camaldulensis,3,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,8,3,Bare,35,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,3,Litter,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,4,Bare ,35,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,4,Litter,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,5,Bare,25,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,5,Litter,15,0_1m,8/02/2023,16,was 14 - made 15 for 40
Campaspe,Campaspe,English,8,5,Hemarthria uncinata var. uncinata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,6,Bare,27,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,6,Litter,13,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,6,Hemarthria uncinata var. uncinata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,6,Paspalum dilatatum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,6,Cynodon dactylon var. dactylon,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,7,Bare,21,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,7,Litter,19,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,7,Hemarthria uncinata var. uncinata,9,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,8,Bare,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,8,Litter,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,8,Log,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,8,Hemarthria uncinata var. uncinata,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,8,Paspalum dilatatum,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,9,Bare ,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,9,Litter,29,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,9,Hemarthria uncinata var. uncinata,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8,9,Eucalyptus camaldulensis subsp. camaldulensis,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,-1,Bare,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,-1,Litter,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,-1,Rock,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,-1,Eucalyptus camaldulensis subsp. camaldulensis,6,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,8B,0,Bare,24,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,0,Litter,12,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,0,Rock,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,1,Bare,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,1,Litter,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,2,Bare,28,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,2,Litter,8,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,2,Rock,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,3,Bare,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,3,Litter,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,3,Rock,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,3,Cynodon dactylon var. dactylon,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,4,Bare,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,4,Litter,25,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,4,Hemarthria uncinata var. uncinata,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,5,Bare,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,5,Litter,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,6,Bare,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,6,Litter,36,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,6,Acacia provincialis,10,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,8B,6,Hemarthria uncinata var. uncinata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,6,Persicaria hydropiper,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,6,Paspalum dilatatum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,7,Bare,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,7,Litter,34,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,7,Hemarthria uncinata var. uncinata,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,7,Persicaria prostrata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,7,Lolium spp.,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,8B,7,Acacia provincialis,4,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,9,-1,Bare,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,-1,Litter,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,-1,Log,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,0,Bare,14,0_1m,8/02/2023,16,was 24 - made 14 as others counted
Campaspe,Campaspe,English,9,0,Litter,19,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,0,Log,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,1,Bare,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,1,Litter,36,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,2,Bare,14,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,2,Litter,26,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,3,Bare,17,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,3,Litter,23,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,4,Bare,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,4,Litter,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,5,Bare,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,5,Litter,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,7,Bare,19,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,7,Litter,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,7,Log,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,9,Bare,24,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,9,Litter,16,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,11,Bare,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,11,Litter,35,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,11,Paspalum dilatatum,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,9,11,Paspalum distichum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,-1,Bare,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,-1,Rock,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,-1,Water,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,-1,Phragmites australis,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,0,Bare,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,0,Litter,8,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,0,Rock,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,0,Persicaria prostrata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,0,Phragmites australis,10,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,0,Paspalum distichum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,0,Eucalyptus camaldulensis subsp. camaldulensis,1,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,10,1,Bare,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,1,Litter,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,1,Rock,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,1,Phragmites australis,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,1,Paspalum distichum,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,1,Paspalum dilatatum,4,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Bare,9,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Litter,13,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Rock,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Phragmites australis,8,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Paspalum dilatatum,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Persicaria prostrata,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Cynodon dactylon var. dactylon,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,2,Paspalum distichum,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Bare,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Litter,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Rock,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Phragmites australis,2,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Eucalyptus camaldulensis subsp. camaldulensis,3,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Cynodon dactylon var. dactylon,13,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Paspalum distichum,11,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Eucalyptus camaldulensis subsp. camaldulensis,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,3,Alternanthera denticulata,1,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,4,Bare,8,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,4,Litter,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,4,Rock,25,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,4,Eucalyptus camaldulensis subsp. camaldulensis,2,1_5m,8/02/2023,16,
Campaspe,Campaspe,English,10,4,Cynodon dactylon var. dactylon,22,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,4,Persicaria prostrata,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,5,Bare,15,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,5,Litter,18,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,5,Rock,7,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,5,Cynodon dactylon var. dactylon,5,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,5,Paspalum distichum,3,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,7,Bare,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,7,Litter,20,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,7,Persicaria prostrata,12,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,9,Bare,6,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,9,Litter,34,0_1m,8/02/2023,16,
Campaspe,Campaspe,English,10,9,Cynodon dactylon var. dactylon,1,0_1m,8/02/2023,16,
